GEOID,GEOID11,16+_emp_rate,16+_uemp_rate,uemp_rate,med_hhinc,pop,pct_white,pct_black,pct_asian,pct_other,tol_hu,med_hvalue,pct_noins,pct_poverty
1400000US06037405500,6037405500,59.4,4.8,,49929,6622,51.5,3.7,13.5,31.3,2039,178900,,7.3
1400000US06037405600,6037405600,53,5.3,,54143,5134,59.1,3.5,13,24.4,1681,185000,,8.2
1400000US06037405700,6037405700,60.1,4.5,,45754,8530,47.5,4.8,12.8,34.9,2643,165400,,10.9
1400000US06037405800,6037405800,61.1,4.1,,50765,5688,53.8,5,8.3,32.9,1705,156400,,8.9
1400000US06037405900,6037405900,55.1,4.7,,47784,3900,64.1,5.7,7.5,22.7,1269,174800,,12
1400000US06037406000,6037406000,56,5,,52202,4955,65.4,4.4,8.3,21.9,1540,180700,,14.5
1400000US06037406101,6037406101,62.1,3.5,,42104,2959,68.8,1.9,3.4,25.9,1172,176500,,10.6
1400000US06037406102,6037406102,62,3.7,,37547,5728,62.5,4.6,8,24.9,2305,188500,,15
1400000US06037406200,6037406200,55,4.6,,36367,5396,54.9,5.2,9.7,30.2,1734,191500,,18.4
1400000US06037406300,6037406300,56.9,3.8,,72212,5117,49.7,4.3,33.7,12.3,1735,378300,,6.4
1400000US06037406402,6037406402,56.8,2.6,,75000,2051,62.3,3.8,15.7,18.2,643,239300,,2.4
1400000US06037406411,6037406411,60.7,3.7,,54118,2140,48.6,4.1,11.6,35.7,559,173100,,8.4
1400000US06037406412,6037406412,57.2,3.3,,61250,2390,62.4,2.9,14.9,19.8,829,229900,,6.3
1400000US06037406500,6037406500,58.8,5,,51680,6645,45.3,5.9,16,32.8,2121,185000,,6.3
1400000US06037406601,6037406601,52.4,4,,58021,5045,50.2,7.6,15.7,26.5,1551,203000,,6.7
1400000US06037406602,6037406602,53.6,5.9,,54773,4910,49.5,3.5,13.8,33.2,1353,185200,,8.7
1400000US06037406700,6037406700,54.5,4.6,,49452,9036,43.8,6.9,18,31.3,2677,187200,,11.8
1400000US06037406800,6037406800,60.7,2.7,,56313,4740,45.3,3.5,25.9,25.3,1356,177800,,7.8
1400000US06037406900,6037406900,49.6,4.4,,40444,8211,44.7,4.1,10.6,40.6,2089,154800,,13.4
1400000US06037407001,6037407001,54.8,3.4,,50476,5828,42.1,1.9,5.4,50.6,1196,150400,,9
1400000US06037407002,6037407002,48.4,5.8,,43469,3870,34.8,1,8.1,56.1,773,150800,,17.3
1400000US06037407101,6037407101,48.4,6.1,,39595,5277,44.5,1.1,4.4,50,1239,146400,,13.5
1400000US06037407102,6037407102,53.5,5.1,,46537,5621,43.4,1.4,7.5,47.7,1251,148400,,19.2
1400000US06037407200,6037407200,49.4,5.1,,43304,7519,40.6,2.1,2.9,54.4,1636,143600,,16.1
1400000US06037407301,6037407301,50.7,5.2,,55625,4727,49.1,2.1,9.9,38.9,1060,149700,,9.1
1400000US06037407302,6037407302,53.5,4.1,,54091,3440,46.5,1.9,6.1,45.5,740,149800,,12.2
1400000US06037407400,6037407400,52.7,4.6,,55536,2050,37.1,6.7,30,26.2,543,173100,,6.5
1400000US06037407500,6037407500,50.3,5.6,,44186,8070,36.8,2.6,10.5,50.1,1865,154200,,13.4
1400000US06037407600,6037407600,54.4,5.9,,37823,8513,37,1.7,6.9,54.4,2058,147400,,22.7
1400000US06037407701,6037407701,53.4,6,,48068,5864,28.5,1.9,8.9,60.7,1235,150500,,23.6
1400000US06037407702,6037407702,57.3,4.2,,44023,6496,42.7,2.7,10.5,44.1,1683,145500,,15.7
1400000US06037407800,6037407800,54.6,6.4,,52292,8402,40.1,2.8,8,49.1,1826,156600,,8
1400000US06037407900,6037407900,58.2,6.2,,58611,6012,35.1,5.2,17.5,42.2,1404,165700,,10.6
1400000US06037408001,6037408001,58.2,4.7,,55917,8165,35.3,8.7,32.7,23.3,2494,261100,,10.5
1400000US06037408002,6037408002,58.3,6.7,,52992,7575,38.2,7.8,24.9,29.1,2214,169900,,10.1
1400000US06037408101,6037408101,63.1,3.6,,51682,8312,35.1,8.5,28.5,27.9,2527,176900,,10.3
1400000US06037408102,6037408102,52.9,5.9,,49821,8986,39.4,2.4,6.8,51.4,1833,143600,,17.6
1400000US06037408132,6037408132,55.6,5.8,,47363,10469,40.2,1.2,2.5,56.1,2032,136400,,18.9
1400000US06037408133,6037408133,59.9,4.3,,45909,5750,30.2,8.1,34.9,26.8,1657,204200,,14.5
1400000US06037408134,6037408134,57.2,1.8,,66250,2952,28.4,9.1,47.2,15.3,852,193100,,7.9
1400000US06037408135,6037408135,61.4,3.7,,59286,4390,25.1,9.9,43.6,21.4,1231,186000,,7
1400000US06037408202,6037408202,37.2,5.5,,35150,2452,56.4,1.2,5.1,37.3,529,188800,,30.5
1400000US06037408211,6037408211,53,3.9,,41154,5947,29.7,3.2,41.7,25.4,1812,159100,,12.2
1400000US06037408212,6037408212,53.7,4.2,,59728,4262,37,2.4,40.9,19.7,1267,193200,,11
1400000US06037408301,6037408301,44.6,4.4,,39674,5628,45.8,1.8,9.3,43.1,1238,153000,,22.3
1400000US06037408302,6037408302,59.8,2.4,,61694,3646,51.1,1,9,38.9,980,189900,,6
1400000US06037408303,6037408303,51.6,3.4,,54643,3948,59,1.9,10.7,28.4,1168,203600,,9.9
1400000US06037408401,6037408401,51,5.6,,45878,4107,43.4,1.6,18.8,36.2,1203,168700,,12.5
1400000US06037408402,6037408402,54.6,2.6,,59259,5469,57.6,1.6,20.1,20.7,1827,271100,,6.5
1400000US06037408501,6037408501,54.4,8.1,,58409,3217,38.5,1.3,9.3,50.9,748,148400,,16.8
1400000US06037408502,6037408502,48.9,3.9,,57578,7759,39.7,1.9,33,25.4,2346,229400,,11
1400000US06037408503,6037408503,57.1,1.4,,76624,6258,45.7,1,43.4,9.9,1976,283200,,3.9
1400000US06037408601,6037408601,56.8,3.4,,55747,7374,47,1.5,19.5,32,1923,162300,,10.3
1400000US06037408623,6037408623,51.4,2.7,,56382,3117,37.2,3.2,43.2,16.4,1019,244000,,13.4
1400000US06037408624,6037408624,58,4.2,,61250,3285,31.8,0.8,56.3,11.1,1022,230300,,8.1
1400000US06037408625,6037408625,56.3,2.7,,72566,4113,41.8,1.6,42.3,14.3,1345,253800,,8.6
1400000US06037408626,6037408626,54.7,4.5,,51685,5225,20.4,3,63.6,13,1812,347800,,9.5
1400000US06037408627,6037408627,55.1,1.5,,75964,3201,33.9,1.6,54.7,9.8,935,275900,,8.5
1400000US06037408628,6037408628,54.4,2.2,,54605,5548,21.2,1.2,69.9,7.7,1936,278000,,9.9
1400000US06037408629,6037408629,58.4,2,,65769,2860,38.5,1.7,51.6,8.2,1005,245800,,3.5
1400000US06037408703,6037408703,56,3,,95952,6898,14.7,1.3,78,6,1973,394300,,5
1400000US06037408704,6037408704,47.6,2.8,,35614,3148,30.9,2.5,51,15.6,1061,180100,,13.5
1400000US06037408705,6037408705,58.6,2.2,,52961,5548,31.4,2.4,51.8,14.4,1576,197200,,10.9
1400000US06037408706,6037408706,58,1.2,,82227,1487,32.1,1,59.4,7.5,420,327200,,6.4
1400000US06037408721,6037408721,60,3.7,,32294,8355,28.4,3.5,37.2,30.9,2309,163900,,24.3
1400000US06037408722,6037408722,61,3.8,,61602,4380,35.4,2.1,44.1,18.4,1259,183600,,7.7
1400000US06037408800,6037408800,43.8,5.9,,19885,3571,37.8,10.7,5.5,46,1171,107000,,40.3
1400000US06037430001,6037430001,67.6,3,,79922,4654,62.5,5.8,19,12.7,1556,238900,,4.4
1400000US06037430002,6037430002,58,3.7,,47487,7107,51,11.1,16.5,21.4,2295,163200,,11.9
1400000US06037430101,6037430101,51.3,4.1,,35529,4720,51.3,10.3,9,29.4,1704,142400,,15.5
1400000US06037430102,6037430102,61.1,2.6,,45042,5005,44.5,8.1,4.6,42.8,1250,144500,,13
1400000US06037430200,6037430200,39.1,1.5,,76890,1261,79.9,1.2,13.2,5.7,476,633500,,1.6
1400000US06037430301,6037430301,67.3,2,,75064,4255,86.3,1.6,4.7,7.4,1685,332500,,4.6
1400000US06037430302,6037430302,64.1,2,,53841,5996,80.6,2.9,5,11.5,2529,260300,,5.5
1400000US06037430400,6037430400,60.8,1.1,,74773,4175,54,0.8,38.7,6.5,1517,440200,,3.3
1400000US06037430501,6037430501,69.5,2.2,,78851,3991,86,1.2,6,6.8,1803,387000,,3
1400000US06037430502,6037430502,66.8,1.3,,60036,6587,85.7,1.1,5.4,7.8,3120,353500,,4.2
1400000US06037430600,6037430600,52.3,2.8,,92347,4297,55.6,0.5,39.5,4.4,1472,552100,,5.8
1400000US06037430701,6037430701,56.8,1.7,,67083,5171,55.8,1.1,35.4,7.7,1938,452400,,9.2
1400000US06037430721,6037430721,56.8,3.1,,49167,3193,53.9,1,36.4,8.7,1324,334500,,7
1400000US06037430723,6037430723,58.4,2.5,,46268,3727,45.2,2.7,39.3,12.8,1734,199300,,14.2
1400000US06037430724,6037430724,51.9,2.1,,39831,4196,48.1,2.2,41.8,7.9,1943,202200,,14.1
1400000US06037430801,6037430801,58,5.1,,40769,5979,31.7,1.2,54.9,12.2,2311,265000,,9.8
1400000US06037430802,6037430802,54.5,1.8,,68468,4078,43.3,0.7,49.4,6.6,1393,376000,,5.9
1400000US06037430803,6037430803,54.3,2,,61673,5240,44.7,0.8,47.9,6.6,1833,362100,,5.1
1400000US06037430900,6037430900,63.4,6.1,,42879,9030,55.8,8.8,10.4,25,3328,184200,,15.7
1400000US06037431001,6037431001,62.6,5.1,,35483,7333,62.3,8,4.7,25,2871,188600,,17.7
1400000US06037431002,6037431002,51.8,5,,39301,2966,74.7,5.3,7.9,12.1,1304,226200,,8.4
1400000US06037431100,6037431100,54.1,6.8,,39714,6964,39.2,20.2,5.9,34.7,2043,166900,,18.3
1400000US06037431200,6037431200,51.6,5.3,,45383,6254,37.5,15.1,3.1,44.3,1482,148500,,12.1
1400000US06037431300,6037431300,64.7,1.5,,60887,2522,69.1,2.9,10.3,17.7,880,208300,,5.2
1400000US06037431400,6037431400,55.9,3,,52298,3664,60.8,1.6,21.9,15.7,1438,194300,,8.6
1400000US06037431500,6037431500,60.8,2.8,,41706,8360,56.3,1.1,26.1,16.5,2983,195700,,9.3
1400000US06037431600,6037431600,53.7,1.9,,71211,3682,38.4,0.4,54.8,6.4,1243,431100,,6
1400000US06037431700,6037431700,52.6,3.2,,65634,6432,37.3,0.9,57,4.8,2215,446900,,7
1400000US06037431800,6037431800,49.2,1.7,,46426,5132,50.4,0.9,41.3,7.4,1844,243500,,9.6
1400000US06037431900,6037431900,60.1,6.1,,42692,3440,49.9,1.2,37.3,11.6,1398,242400,,11.4
1400000US06037432000,6037432000,56.8,2.2,,50741,7370,51.9,0.8,38.6,8.7,2513,245000,,9
1400000US06037432101,6037432101,58.1,2.9,,54000,4035,48.9,1.1,38,12,1373,223400,,8.9
1400000US06037432102,6037432102,57.7,2.3,,53636,5382,47.9,0.5,39.6,12,1798,243600,,6.6
1400000US06037432201,6037432201,44.4,2.8,,36619,4105,36,0.6,48.3,15.1,1239,193200,,18.5
1400000US06037432202,6037432202,54.2,3,,46229,4112,29.9,0.9,46.5,22.7,1189,182600,,16.7
1400000US06037432300,6037432300,53.3,5.2,,47026,3952,40.2,0.7,27.3,31.8,1154,162000,,11.5
1400000US06037432401,6037432401,53,5.3,,38947,3654,39.7,1.3,27.8,31.2,959,172000,,16.8
1400000US06037432402,6037432402,47.5,7.5,,32258,6368,36.8,1.1,22.3,39.8,1671,160400,,23.4
1400000US06037432500,6037432500,55.8,4.2,,42741,7578,44.1,0.9,22.5,32.5,2148,166200,,14.7
1400000US06037432601,6037432601,57.8,3.6,,38601,6506,33.4,0.7,25.3,40.6,1590,161400,,22.6
1400000US06037432602,6037432602,49.6,5.9,,45669,4561,31.9,0.5,31.3,36.3,1094,169100,,16.9
1400000US06037432700,6037432700,51.9,5.2,,37034,5301,42.6,0.2,12.4,44.8,1215,159900,,17.3
1400000US06037432801,6037432801,47.7,6.6,,25900,2129,43.4,1.1,10.4,45.1,558,147600,,29.8
1400000US06037432802,6037432802,47.5,9.9,,23996,6487,33.7,0.9,14,51.4,1495,165200,,34.9
1400000US06037432901,6037432901,57,4,,42397,4347,25,1.2,51,22.8,1229,195600,,15.8
1400000US06037432902,6037432902,56.4,2.8,,48688,3233,34.5,0.4,43.6,21.5,875,181200,,11.9
1400000US06037433100,6037433100,54.8,3.7,,33452,7655,29.3,0.3,30.6,39.8,1808,155300,,23.3
1400000US06037433200,6037433200,49.9,5.8,,29799,6287,39.3,1,17.4,42.3,1583,155100,,28.9
1400000US06037433301,6037433301,48.2,7.2,,27293,9992,31,1,20,48,2371,143400,,27.8
1400000US06037433302,6037433302,44.2,4.5,,24375,1409,34.6,0.5,6.7,58.2,400,153300,,26.7
1400000US06037433303,6037433303,54.4,5,,34853,7447,27.2,1.5,25.2,46.1,1593,137000,,28.8
1400000US06037433401,6037433401,48.7,3.6,,35147,3600,31.1,0.7,20.4,47.8,744,160500,,34.5
1400000US06037433402,6037433402,52,4.1,,25823,4882,33,0.6,16.2,50.2,1086,163700,,31.4
1400000US06037433403,6037433403,41.2,6.1,,21875,5130,36.1,0.7,8.8,54.4,1223,151800,,40.1
1400000US06037433501,6037433501,42.3,5.8,,24107,2174,41.7,0,3.8,54.5,524,148600,,27.4
1400000US06037433502,6037433502,52.7,4.2,,29518,8279,35.1,0.2,13.2,51.5,1656,155400,,28
1400000US06037433601,6037433601,52.3,2.5,,40375,4931,23.4,0.5,57.4,18.7,1269,194300,,19.1
1400000US06037433602,6037433602,50.3,4.6,,32571,2804,28.5,0.2,47.8,23.5,723,161800,,11.3
1400000US06037433700,6037433700,53.7,5.1,,35433,3332,48.5,0.5,5.7,45.3,819,158500,,15.3
1400000US06037433801,6037433801,54.6,6.5,,33464,6263,36.9,0.6,4.6,57.9,1310,152100,,27
1400000US06037433802,6037433802,49.8,4,,44868,2865,41.3,0.4,14,44.3,657,161200,,7.4
1400000US06037433901,6037433901,42.5,8.4,,26544,5779,35.3,0.8,15.7,48.2,1251,161300,,41
1400000US06037433902,6037433902,43.7,5.5,,34833,3980,42.2,0.1,6.4,51.3,919,157900,,28.3
1400000US06037434001,6037434001,45.1,4,,37522,4727,35.9,0.8,3.5,59.8,1015,142700,,22
1400000US06037434002,6037434002,51.8,5.2,,41571,7561,41.5,0.2,5.5,52.8,1654,154300,,16.5
1400000US06037460000,6037460000,62.4,1.9,,87612,4569,76.4,4.7,11.6,7.3,1726,376600,,2.3
1400000US06037460100,6037460100,69.8,2.8,,97206,5940,72.4,15,4.8,7.8,2414,392300,,1.7
1400000US06037460200,6037460200,66.9,3.6,,70938,5567,38.6,46.6,3.5,11.3,2103,251500,,8.2
1400000US06037460301,6037460301,60.3,4.4,,63681,4515,32.8,49.5,3.7,14,1631,234700,,7.6
1400000US06037460302,6037460302,60.6,3.3,,42090,4303,20.6,53.7,2.2,23.5,1371,168900,,10.8
1400000US06037460400,6037460400,57.5,0.6,,48977,886,23.8,50.3,7.2,18.7,305,271300,,11.8
1400000US06037460501,6037460501,60,1.8,,112286,5560,70.8,0.4,24.4,4.4,1890,607100,,3.3
1400000US06037460502,6037460502,60.9,2.5,,100213,4430,73.5,0,22.9,3.6,1496,492500,,3.9
1400000US06037460600,6037460600,59.7,1.4,,116152,4320,78.4,0.4,16.9,4.3,1535,533800,,4.7
1400000US06037460700,6037460700,54.3,2.6,,133246,5202,77.2,0.6,16.7,5.5,1710,787600,,4.1
1400000US06037460800,6037460800,60.7,1,,136817,3112,82.4,2.4,9.4,5.8,1341,655000,,3.2
1400000US06037460900,6037460900,53.5,6.6,,37350,7009,23,40.3,3.7,33,2028,165600,,16.4
1400000US06037461000,6037461000,52.3,5.8,,40517,6000,20.2,44.7,3.2,31.9,1721,172700,,19.6
1400000US06037461100,6037461100,56.9,6,,50337,4840,38.9,35.9,3.5,21.7,1651,226400,,20.9
1400000US06037461200,6037461200,67.3,1.6,,84839,4398,76.1,9.9,5.4,8.6,1726,341500,,3.4
1400000US06037461300,6037461300,57.5,1.7,,43125,6569,70.2,7,6.8,16,2470,274000,,11.7
1400000US06037461400,6037461400,59.2,3.4,,47794,3158,64.4,10.9,6.6,18.1,1405,276500,,10.5
1400000US06037461500,6037461500,49.4,5.1,,35147,10691,33.8,26.5,3.7,36,2848,178600,,22.3
1400000US06037461600,6037461600,52,4.1,,30504,5858,25.2,31.3,5.5,38,1714,171000,,28.3
1400000US06037461700,6037461700,61.2,4.7,,67857,1449,62.8,23.9,4.8,8.5,705,296400,,7.2
1400000US06037461900,6037461900,59,5.7,,23533,6623,39.3,13.3,5.6,41.8,2523,186000,,30.9
1400000US06037462000,6037462000,49.6,8.7,,26646,9001,32.3,24.7,2.2,40.8,2343,169800,,35.2
1400000US06037462100,6037462100,55.4,4.7,,31368,5741,41.9,19.1,3.6,35.4,1838,210700,,25
1400000US06037462200,6037462200,52.3,5.7,,29208,5297,45,17.7,13.3,24,2578,181000,,24.6
1400000US06037462300,6037462300,63.2,4.9,,33505,7657,41.1,17.5,11.5,29.9,3256,196600,,20.5
1400000US06037462400,6037462400,56.4,4.3,,43198,4365,61.8,9.4,8.2,20.6,1656,275600,,12.4
1400000US06037462500,6037462500,66.2,2.4,,54528,6046,72.7,5.3,9.5,12.5,2431,278700,,7.6
1400000US06037462600,6037462600,66.3,1.9,,75267,2338,73.7,5.3,10.4,10.6,910,338200,,3.2
1400000US06037462700,6037462700,64.6,6.1,,46772,5500,53.9,8.7,13.9,23.5,2260,246200,,9.6
1400000US06037462800,6037462800,63.5,4,,44808,2966,58.4,11.1,10.1,20.4,1120,273800,,9.5
1400000US06037462900,6037462900,62.5,2,,59848,3659,68.7,3.6,11.3,16.4,1434,257400,,6.3
1400000US06037463000,6037463000,63.6,2.4,,79122,1834,73.9,4.6,13.4,8.1,759,380000,,5.5
1400000US06037463101,6037463101,60.1,3.6,,49554,2458,55,3.3,19.5,22.2,915,226100,,8.4
1400000US06037463102,6037463102,54.8,2.7,,62798,3656,55.6,2,20.7,21.7,1233,393600,,9.8
1400000US06037463200,6037463200,54.6,3.4,,49951,3569,62.1,5.8,18.4,13.7,1506,313500,,9.5
1400000US06037463300,6037463300,66.7,4.1,,68750,2057,70.2,4.6,14.5,10.7,936,351900,,5.6
1400000US06037463400,6037463400,65.9,4.1,,45055,5688,61,7.2,17.8,14,2715,310300,,13
1400000US06037463500,6037463500,62.7,4.4,,46776,5396,63.9,4.5,23.6,8,2805,396700,,13.3
1400000US06037463600,6037463600,68.4,4.1,,46397,8698,64,8,18.5,9.5,5585,232600,,13.7
1400000US06037463700,6037463700,46.1,5.8,,71571,1745,81.5,3.8,5.8,8.9,844,638700,,7.9
1400000US06037463800,6037463800,63.7,0.9,,91107,3805,81.1,2.6,10.7,5.6,1687,411100,,4.2
1400000US06037463900,6037463900,57.5,2.1,,76159,3286,80.8,5,7.4,6.8,1642,558600,,7
1400000US06037464000,6037464000,69.2,2.4,,78890,5474,71.6,4.8,14.9,8.7,2715,554700,,4.3
1400000US06037464100,6037464100,55.2,0.8,,136858,7081,55.2,0.3,41,3.5,2431,757200,,4.1
1400000US06037464200,6037464200,50.2,3.4,,103519,5848,38.8,0.2,57.6,3.4,2002,628000,,6.1
1400000US06037480002,6037480002,58.3,1.9,,81856,3246,49.4,0.7,42.3,7.6,1157,329200,,4.6
1400000US06037480011,6037480011,59.2,4.1,,38036,5077,39.3,2.2,37.8,20.7,1907,234700,,13.1
1400000US06037480012,6037480012,59.8,3.1,,45852,4813,43.1,2.3,40.6,14,1868,249700,,11.5
1400000US06037480101,6037480101,58.2,3.9,,51842,3784,42.3,0.7,46.1,10.9,1281,243400,,8.6
1400000US06037480102,6037480102,54.9,2.3,,52279,4187,38.9,1.3,45.7,14.1,1444,252900,,9.8
1400000US06037480201,6037480201,61.5,2.3,,70133,3744,62.5,0.5,28.8,8.2,1365,302700,,5
1400000US06037480202,6037480202,61.3,1.5,,72059,2403,58.8,0.3,33.5,7.4,897,309400,,2.3
1400000US06037480301,6037480301,57.5,4.7,,31019,8175,23.2,2.9,52.4,21.5,3186,180400,,15.2
1400000US06037480302,6037480302,55.5,3.3,,42744,4303,40,2.4,37.6,20,1793,260200,,14
1400000US06037480400,6037480400,55.8,4.2,,41686,5661,45.6,2,35.9,16.5,2337,279500,,5.5
1400000US06037480500,6037480500,67.5,1.9,,68730,5475,68.3,1.7,22,8,2261,445000,,6
1400000US06037480600,6037480600,67.6,2.6,,51302,7046,66.7,4.7,18.1,10.5,3550,383800,,6.2
1400000US06037480702,6037480702,67.4,1,,66000,4362,46,2.8,40.4,10.8,1687,410700,,4
1400000US06037480703,6037480703,63.9,5.2,,56827,3112,60.4,2.4,26.3,10.9,1346,298100,,8.1
1400000US06037480704,6037480704,65.1,3.4,,45572,4317,54.3,2.8,32.4,10.5,2013,321800,,6.7
1400000US06037480802,6037480802,52.6,2.4,,46105,3339,35.5,0.8,33.6,30.1,1035,187400,,12.7
1400000US06037480803,6037480803,60.7,3,,48147,3677,45.7,0.8,24.3,29.2,1304,198900,,5.6
1400000US06037480804,6037480804,57.3,3.5,,42430,4986,26.1,1.8,50.9,21.2,1910,190500,,14.9
1400000US06037480901,6037480901,54.4,4.7,,32994,4995,22,1.6,49.8,26.6,1630,195100,,18.6
1400000US06037480902,6037480902,57.5,4.2,,31705,4189,22,2.5,50.1,25.4,1446,206100,,26.9
1400000US06037480903,6037480903,49.1,2.4,,39821,3348,34.1,1.6,45.4,18.9,1009,191700,,10.9
1400000US06037481001,6037481001,51.5,3,,35128,3992,32.6,1.3,45.6,20.5,1372,218300,,10.1
1400000US06037481002,6037481002,52.1,5.6,,34270,5487,28.4,2.4,47.9,21.3,1952,169800,,18.8
1400000US06037481101,6037481101,52.9,4.4,,36790,4088,36.7,2.7,34.8,25.8,1441,188600,,12.8
1400000US06037481102,6037481102,53.9,5.9,,36631,3605,31.7,2.9,47.2,18.2,1467,182500,,18.4
1400000US06037481103,6037481103,51.6,4.1,,38287,5295,36.2,0.6,40.5,22.7,1565,206800,,17.7
1400000US06037481201,6037481201,58.1,2.9,,39231,3199,42.9,1.5,40.3,15.3,1146,215000,,12.5
1400000US06037481202,6037481202,55.6,4.4,,41780,6607,33.7,1.7,39,25.6,2017,197100,,15.8
1400000US06037481300,6037481300,57.2,3.3,,45296,2963,27.7,0.4,53.5,18.4,815,197900,,17.9
1400000US06037481401,6037481401,55.5,2.2,,39279,6062,19.8,0.3,67.8,12.1,1897,210500,,20
1400000US06037481402,6037481402,51.7,4.1,,37287,6989,25.4,0.5,60.7,13.4,2133,203900,,17.1
1400000US06037481500,6037481500,51.1,3.2,,44716,4417,27.3,0.4,59.7,12.6,1571,220800,,8.5
1400000US06037481602,6037481602,52.8,4,,33622,8552,20.3,0.6,61,18.1,2745,198900,,23.1
1400000US06037481603,6037481603,55.8,2,,36108,3946,19.2,0.5,61,19.3,1329,198200,,13.5
1400000US06037481604,6037481604,54.8,6.5,,38514,4017,20.7,1,57.7,20.6,1400,225500,,17.1
1400000US06037481711,6037481711,45.1,3.9,,28590,4400,9.2,0.8,77.8,12.2,1385,186200,,21.4
1400000US06037481712,6037481712,43.6,3,,26136,5273,11.7,0.3,73.4,14.6,1674,188000,,24.4
1400000US06037481713,6037481713,52.1,3.5,,31875,2617,14.3,0.4,73.2,12.1,857,198100,,13.2
1400000US06037481714,6037481714,42.3,4.9,,22174,2510,11.1,0.4,82,6.5,943,180100,,24.3
1400000US06037481800,6037481800,52.5,2.9,,58875,2710,34.4,0.3,54.2,11.1,942,223100,,12.1
1400000US06037481901,6037481901,54.9,4.8,,51828,6704,38.6,3.9,32.3,25.2,2035,218900,,10
1400000US06037481902,6037481902,48.1,4.4,,45025,3306,40.2,0.7,38.4,20.7,1073,217600,,8.5
1400000US06037482001,6037482001,48.5,2.2,,72500,2819,17.2,0.7,75.2,6.9,998,272600,,13.8
1400000US06037482002,6037482002,52.3,1.8,,41718,6811,17.4,0.5,65.8,16.3,2544,267200,,18.5
1400000US06037482101,6037482101,51.2,3.3,,40962,4539,19.9,0.3,62.4,17.4,1522,195500,,14.6
1400000US06037482102,6037482102,55,3.7,,53633,2837,32.9,0.3,54.4,12.4,980,223000,,9.4
1400000US06037482201,6037482201,47,3.8,,36696,3753,14.2,0.1,67.9,17.8,1220,200000,,18.8
1400000US06037482202,6037482202,52.4,3.8,,39219,5135,14.5,0.4,70.2,14.9,1589,172400,,18.6
1400000US06037482301,6037482301,51.5,5.2,,32733,5180,22.3,1.2,55.5,21,1340,179900,,25
1400000US06037482303,6037482303,44.5,3.1,,26082,5765,22.6,0.7,48.2,28.5,1503,179900,,30.2
1400000US06037482304,6037482304,51,5.6,,25127,3890,25.7,0.4,38.1,35.8,1041,170100,,37.3
1400000US06037482401,6037482401,48.3,7.8,,32768,3919,24.9,0.5,45.5,29.1,959,170300,,22.7
1400000US06037482402,6037482402,49.4,3.8,,41742,6972,28.7,0.8,46.9,23.6,2060,171500,,23.3
1400000US06037482502,6037482502,45.5,4.4,,36143,3420,21.2,0.8,56.5,21.5,838,166400,,29.5
1400000US06037482503,6037482503,47.8,3.7,,29853,4322,22.2,0.2,49.7,27.9,1046,182300,,28.4
1400000US06037482521,6037482521,49.7,6.4,,49511,5525,31.3,0.7,39.9,28.1,1465,164900,,13.5
1400000US06037482522,6037482522,56.9,3.3,,52002,4434,34.9,2.1,38.4,24.6,1590,197900,,7.4
1400000US06037482600,6037482600,53.2,1.3,,59676,6752,24.5,0.4,63.4,11.7,2285,230600,,6.9
1400000US06037482701,6037482701,51,4.4,,37222,4190,37.1,0.4,26.3,36.2,1403,194800,,15.1
1400000US06037482702,6037482702,53.3,0.5,,44292,2439,35.3,0.1,43.6,21,828,196900,,5.2
1400000US06037482800,6037482800,47.5,3.9,,46708,4309,38.9,0.3,40.9,19.9,1381,204900,,13.3
1400000US06037500100,6037500100,55.8,1.3,,102046,3343,80.5,1.2,10.6,7.7,1197,430200,,1.8
1400000US06037500201,6037500201,58.5,1.4,,80332,5950,84.8,0.6,4.9,9.7,2040,279400,,4.7
1400000US06037500202,6037500202,57.2,1.9,,92523,4451,75.2,0.8,11.3,12.7,1623,435900,,4.9
1400000US06037500300,6037500300,69.1,2.7,,76236,2894,53.7,1.6,19.4,25.3,1075,327200,,6.9
1400000US06037500401,6037500401,55,3.8,,57128,8980,50.8,0.6,7.2,41.4,2368,173300,,5.5
1400000US06037500402,6037500402,52.1,5.4,,31094,5098,49.2,0.5,2.2,48.1,1250,156200,,21
1400000US06037500500,6037500500,49.7,4.3,,35036,2889,51.2,0.9,4.6,43.3,866,140800,,19
1400000US06037500600,6037500600,51.2,5.1,,38136,5788,47.4,0.3,1.1,51.2,1389,158000,,22.1
1400000US06037500700,6037500700,54,3.7,,45493,6516,54,0.7,1.3,44,1737,172100,,12.7
1400000US06037500800,6037500800,53.8,4.1,,40320,5397,49.9,0.6,1.2,48.3,1433,170000,,9.7
1400000US06037500900,6037500900,46.3,4,,39688,5652,56.8,0.5,0.9,41.8,1601,164500,,10.3
1400000US06037501000,6037501000,54.5,6.2,,48246,7783,55.5,0.5,1.7,42.3,2123,171200,,9.4
1400000US06037501200,6037501200,59.9,3.8,,47297,4828,56.5,0.7,2.7,40.1,1528,184100,,20.4
1400000US06037501300,6037501300,61.7,3.4,,52962,6797,64.3,0.7,2,33,2499,197200,,7.2
1400000US06037501400,6037501400,55.7,5.7,,38983,4221,46.3,1.6,1.6,50.5,1320,159400,,19.5
1400000US06037501501,6037501501,59.6,4.8,,72473,2164,75.1,1.9,4.4,18.6,867,254400,,8.1
1400000US06037501503,6037501503,66.5,4.7,,41696,4966,58.8,1.3,2.4,37.5,2084,231600,,9.3
