GEOID,GEOID11,16+_emp_rate,16+_uemp_rate,uemp_rate,med_hhinc,pop,pct_white,pct_black,pct_asian,pct_other,tol_hu,med_hvalue,pct_noins,pct_poverty
1400000US06037123020,06037123020,67.9 ,7.6,14.4 ,"58,810 ","3,432 ",45.4 ,0.8 ,4.2 ,49.6 ,781 ,370300,,14.6 
1400000US06037123103,06037123103,59.8 ,9.6,10.1 ,"50,018 ","4,165 ",53.9 ,3.2 ,7.4 ,35.5 ,"1,523 ",374800,,11.1 
1400000US06037123104,06037123104,51.5 ,14.5,13.8 ,"33,849 ","4,596 ",55.3 ,3.9 ,5.5 ,35.3 ,"1,605 ",460600,,28.6 
1400000US06037123203,06037123203,66.8 ,5.9,22.0 ,"27,666 ","3,765 ",39.2 ,4.5 ,3.3 ,53.0 ,"1,098 ",319700,,30.8 
1400000US06037123204,06037123204,58.8 ,7.2,8.1 ,"28,894 ","3,449 ",43.3 ,4.1 ,3.3 ,49.3 ,"1,056 ",353800,,26.9 
1400000US06037123205,06037123205,66.0 ,8.1,11.0 ,"35,625 ","2,645 ",49.9 ,2.4 ,2.9 ,44.8 ,737 ,440200,,31.4 
1400000US06037123206,06037123206,63.5 ,5.5,10.9 ,"36,339 ","2,945 ",48.4 ,2.9 ,3.3 ,45.4 ,910 ,395500,,20.2 
1400000US06037123301,06037123301,57.6 ,9.2,8.0 ,"50,371 ","4,559 ",42.2 ,5.1 ,25.1 ,27.6 ,"1,565 ",386100,,14.5 
1400000US06037123303,06037123303,48.1 ,7.6,13.7 ,"37,135 ","3,301 ",48.5 ,3.1 ,7.9 ,40.5 ,951 ,397600,,21.6 
1400000US06037123304,06037123304,57.6 ,5.8,13.6 ,"31,918 ","4,687 ",61.3 ,3.4 ,4.7 ,30.6 ,"1,721 ",489400,,13.0 
1400000US06037123410,06037123410,59.8 ,5.8,9.2 ,"44,484 ","4,247 ",57.2 ,3.3 ,6.1 ,33.4 ,"1,294 ",533500,,14.5 
1400000US06037123420,06037123420,59.4 ,5.3,8.8 ,"32,292 ","4,638 ",60.7 ,2.5 ,6.3 ,30.5 ,"1,419 ",393500,,19.6 
1400000US06037123510,06037123510,67.8 ,3.6,8.2 ,"37,282 ","4,753 ",55.5 ,2.9 ,8.0 ,33.6 ,"1,623 ",582300,,25.0 
1400000US06037123520,06037123520,56.5 ,11.9,5.0 ,"31,548 ","2,567 ",61.0 ,3.4 ,4.7 ,30.9 ,857 ,531300,,16.5 
1400000US06037123601,06037123601,66.8 ,6.3,17.4 ,"46,108 ","4,995 ",70.9 ,4.9 ,4.8 ,19.4 ,"1,895 ",447600,,18.8 
1400000US06037123602,06037123602,63.0 ,7,8.6 ,"54,355 ","3,332 ",68.3 ,4.1 ,6.6 ,21.0 ,"1,332 ",618700,,15.7 
1400000US06037123700,06037123700,61.7 ,6.7,9.9 ,"49,286 ","4,114 ",69.8 ,3.2 ,7.7 ,19.3 ,"1,547 ",501600,,15.8 
1400000US06037123800,06037123800,71.8 ,2.6,9.8 ,"45,909 ","5,531 ",74.1 ,4.7 ,4.9 ,16.3 ,"2,396 ",605900,,16.9 
1400000US06037123901,06037123901,66.5 ,6.1,3.4 ,"44,777 ","4,500 ",58.5 ,4.7 ,5.6 ,31.2 ,"1,532 ",478800,,10.7 
1400000US06037123902,06037123902,61.5 ,7.5,8.4 ,"51,703 ","2,561 ",66.1 ,5.5 ,11.2 ,17.2 ,"1,114 ",572800,,17.4 
1400000US06037124000,06037124000,71.0 ,5.1,10.9 ,"73,091 ","4,550 ",83.3 ,3.6 ,4.5 ,8.6 ,"2,160 ",719900,,4.6 
1400000US06037124102,06037124102,54.1 ,5.5,6.7 ,"51,204 ","3,549 ",56.8 ,6.3 ,6.5 ,30.4 ,"1,433 ",580900,,13.5 
1400000US06037124103,06037124103,63.3 ,9.8,9.3 ,"41,563 ","2,030 ",52.1 ,1.9 ,3.7 ,42.3 ,607 ,339300,,16.2 
1400000US06037124104,06037124104,65.1 ,13.5,13.4 ,"39,859 ","2,439 ",48.6 ,7.7 ,3.4 ,40.3 ,999 ,479400,,20.3 
1400000US06037124105,06037124105,55.3 ,7,17.1 ,"36,179 ","2,658 ",54.4 ,4.5 ,4.0 ,37.1 ,925 ,397400,,25.2 
1400000US06037124201,06037124201,64.9 ,14.6,11.2 ,"49,182 ","3,506 ",58.5 ,3.1 ,7.2 ,31.2 ,"1,140 ",464000,,6.1 
1400000US06037124203,06037124203,65.2 ,6.3,18.4 ,"47,695 ","2,748 ",47.8 ,3.1 ,3.7 ,45.4 ,876 ,412100,,15.8 
1400000US06037124204,06037124204,58.4 ,12,8.9 ,"36,645 ","3,071 ",54.5 ,4.8 ,5.5 ,35.2 ,"1,076 ",447600,,31.6 
1400000US06037124300,06037124300,65.8 ,4.6,17.1 ,"44,375 ","4,046 ",55.0 ,2.9 ,4.5 ,37.6 ,"1,385 ",436900,,12.4 
1400000US06037124400,06037124400,65.3 ,3.8,6.5 ,"51,573 ","4,192 ",80.9 ,3.6 ,3.4 ,12.1 ,"1,723 ",604900,,7.2 
1400000US06037124500,06037124500,69.5 ,5.5,5.5 ,"74,286 ","2,779 ",75.2 ,3.8 ,6.7 ,14.3 ,"1,243 ",703700,,7.9 
1400000US06037124600,06037124600,59.0 ,3.5,7.3 ,"77,702 ","3,123 ",77.5 ,4.7 ,7.8 ,10.0 ,"1,398 ",780100,,9.9 
1400000US06037124700,06037124700,52.2 ,8.2,5.6 ,"70,642 ","4,796 ",80.9 ,5.2 ,6.0 ,7.9 ,"2,222 ",797900,,5.1 
1400000US06037124902,06037124902,58.9 ,7.8,13.6 ,"41,100 ","2,766 ",68.8 ,6.7 ,7.3 ,17.2 ,"1,608 ",471100,,7.7 
1400000US06037124903,06037124903,73.5 ,9.6,11.7 ,"60,129 ","3,262 ",73.8 ,6.7 ,4.5 ,15.0 ,"1,703 ",359300,,8.4 
1400000US06037125100,06037125100,69.3 ,9.5,11.6 ,"59,170 ","5,431 ",73.2 ,7.0 ,5.8 ,14.0 ,"2,971 ",643200,,10.0 
1400000US06037125200,06037125200,60.8 ,5.1,12.1 ,"51,727 ","3,524 ",68.2 ,5.4 ,6.4 ,20.0 ,"1,754 ",589000,,12.5 
1400000US06037125310,06037125310,67.3 ,7,7.7 ,"41,850 ","4,750 ",56.9 ,8.6 ,5.4 ,29.1 ,"2,168 ",564800,,21.4 
1400000US06037125320,06037125320,70.3 ,5.9,9.5 ,"39,217 ","4,843 ",56.1 ,10.5 ,10.9 ,22.5 ,"2,753 ",350000,,8.1 
1400000US06037125401,06037125401,80.2 ,6.6,7.7 ,"53,688 ","4,024 ",57.9 ,15.1 ,7.4 ,19.6 ,"2,334 ",454500,,15.9 
1400000US06037125402,06037125402,75.4 ,7.3,7.6 ,"59,519 ","3,544 ",69.3 ,10.2 ,6.7 ,13.8 ,"2,011 ",447700,,11.1 
1400000US06037125501,06037125501,75.6 ,4.3,8.8 ,"47,263 ","3,077 ",67.5 ,7.5 ,7.2 ,17.8 ,"1,668 ",589600,,13.4 
1400000US06037125502,06037125502,63.0 ,5.3,5.4 ,"65,045 ","3,083 ",72.6 ,8.3 ,8.3 ,10.8 ,"1,796 ",586500,,11.1 
1400000US06037125600,06037125600,63.3 ,9.3,7.7 ,"77,125 ","2,657 ",80.3 ,4.3 ,6.4 ,9.0 ,"1,287 ",771300,,6.7 
1400000US06037127102,06037127102,59.7 ,8.4,12.8 ,"34,929 ","4,726 ",53.0 ,6.3 ,8.8 ,31.9 ,"1,514 ",390500,,30.2 
1400000US06037127103,06037127103,57.9 ,3.8,12.3 ,"39,122 ","2,939 ",52.7 ,5.6 ,5.4 ,36.3 ,"1,173 ",85700,,20.2 
1400000US06037127104,06037127104,60.0 ,6.5,6.1 ,"35,460 ","3,573 ",56.0 ,5.1 ,8.2 ,30.7 ,"1,234 ",437400,,42.7 
1400000US06037127210,06037127210,59.5 ,7.9,9.7 ,"35,943 ","5,531 ",46.6 ,6.5 ,10.4 ,36.5 ,"1,885 ",449000,,25.5 
1400000US06037127220,06037127220,64.7 ,7.9,11.8 ,"33,472 ","4,931 ",50.5 ,5.2 ,10.5 ,33.8 ,"1,658 ",358300,,29.2 
1400000US06037127300,06037127300,65.7 ,2.5,10.9 ,"41,067 ","4,460 ",52.8 ,8.6 ,9.9 ,28.7 ,"1,761 ",374700,,23.1 
1400000US06037127400,06037127400,66.7 ,8.1,3.7 ,"37,101 ","5,818 ",48.9 ,5.5 ,5.3 ,40.3 ,"1,809 ",314800,,24.2 
1400000US06037127520,06037127520,61.0 ,8.8,10.8 ,"37,017 ","4,045 ",40.0 ,3.5 ,6.7 ,49.8 ,"1,239 ",231900,,20.0 
1400000US06037127603,06037127603,53.4 ,5.5,12.6 ,"37,096 ","2,938 ",52.6 ,4.9 ,6.2 ,36.3 ,897 ,432900,,17.7 
1400000US06037127604,06037127604,61.7 ,2.2,9.3 ,"44,952 ","2,939 ",58.1 ,7.6 ,9.5 ,24.8 ,"1,204 ",539300,,16.2 
1400000US06037127605,06037127605,66.6 ,2.1,3.4 ,"38,958 ","3,549 ",50.0 ,6.5 ,6.0 ,37.5 ,"1,117 ",573000,,20.4 
1400000US06037127606,06037127606,61.3 ,5.4,3.0 ,"38,603 ","3,164 ",56.7 ,5.7 ,7.3 ,30.3 ,"1,107 ",489200,,16.7 
1400000US06037127711,06037127711,52.8 ,6.5,8.1 ,"58,600 ","3,356 ",60.8 ,4.9 ,6.3 ,28.0 ,"1,187 ",607800,,18.8 
1400000US06037127712,06037127712,56.0 ,7,10.9 ,"31,038 ","2,991 ",51.6 ,7.0 ,7.7 ,33.7 ,"1,166 ",546200,,33.8 
1400000US06037127803,06037127803,60.0 ,8.2,11.2 ,"35,813 ","4,037 ",53.4 ,4.1 ,7.9 ,34.6 ,"1,379 ",484400,,16.9 
1400000US06037127804,06037127804,58.5 ,2.6,12.0 ,"43,531 ","3,933 ",50.0 ,7.6 ,11.7 ,30.7 ,"1,546 ",429000,,14.8 
1400000US06037127805,06037127805,63.3 ,7.6,4.3 ,"39,198 ","3,768 ",53.5 ,4.7 ,6.0 ,35.8 ,"1,202 ",387300,,24.5 
1400000US06037127806,06037127806,63.2 ,8.8,10.8 ,"46,222 ","3,447 ",49.5 ,6.7 ,7.9 ,35.9 ,"1,263 ",550500,,21.2 
1400000US06037127910,06037127910,60.6 ,6.9,12.2 ,"29,127 ","4,769 ",52.3 ,5.4 ,5.3 ,37.0 ,"1,569 ",473900,,27.8 
1400000US06037127920,06037127920,56.0 ,6.4,10.3 ,"47,500 ","4,100 ",57.9 ,3.0 ,6.3 ,32.8 ,"1,312 ",462800,,15.5 
1400000US06037128101,06037128101,65.8 ,6.4,10.3 ,"47,754 ","3,738 ",63.3 ,3.9 ,4.8 ,28.0 ,"1,262 ",446500,,21.8 
1400000US06037128102,06037128102,61.9 ,3.5,8.8 ,"35,907 ","4,795 ",48.5 ,6.4 ,6.3 ,38.8 ,"1,475 ",590700,,20.4 
1400000US06037128210,06037128210,56.0 ,5.5,5.3 ,"31,861 ","4,822 ",49.5 ,4.9 ,4.1 ,41.5 ,"1,541 ",331300,,36.6 
1400000US06037128220,06037128220,62.2 ,6.9,8.9 ,"42,599 ","3,011 ",66.8 ,4.8 ,4.6 ,23.8 ,"1,205 ",574900,,18.7 
1400000US06037128302,06037128302,67.5 ,5.2,10.0 ,"30,550 ","4,688 ",47.7 ,4.6 ,3.8 ,43.9 ,"1,488 ",242200,,31.1 
1400000US06037128303,06037128303,65.4 ,9.4,7.1 ,"30,556 ","3,982 ",45.1 ,3.3 ,3.5 ,48.1 ,"1,127 ",123200,,25.5 
1400000US06037128400,06037128400,67.5 ,7.3,12.6 ,"61,208 ","4,114 ",67.9 ,4.4 ,6.2 ,21.5 ,"1,723 ",539800,,3.5 
1400000US06037128500,06037128500,66.3 ,4,9.8 ,"70,894 ","4,015 ",74.9 ,6.6 ,7.8 ,10.7 ,"2,111 ",523100,,13.9 
1400000US06037128601,06037128601,71.7 ,6.2,5.7 ,"35,216 ","4,288 ",60.6 ,5.3 ,3.7 ,30.4 ,"1,702 ",594000,,21.5 
1400000US06037128602,06037128602,68.0 ,4.1,7.9 ,"74,911 ","3,189 ",79.6 ,3.9 ,5.4 ,11.1 ,"1,411 ",695300,,5.4 
1400000US06037128702,06037128702,81.0 ,6.1,5.7 ,"63,889 ","5,639 ",77.5 ,6.4 ,7.0 ,9.1 ,"2,844 ",636400,,7.6 
1400000US06037128801,06037128801,71.3 ,6.3,7.0 ,"57,675 ","3,307 ",67.3 ,10.1 ,10.2 ,12.4 ,"1,964 ",458000,,11.7 
1400000US06037128802,06037128802,72.0 ,2.4,8.1 ,"77,188 ","4,325 ",73.1 ,6.6 ,9.1 ,11.2 ,"2,184 ",635300,,4.3 
1400000US06037128910,06037128910,67.7 ,6.3,3.3 ,"70,284 ","4,083 ",73.5 ,7.2 ,8.2 ,11.1 ,"1,937 ",692400,,3.0 
1400000US06037131010,06037131010,68.4 ,4.5,8.5 ,"47,063 ","6,409 ",47.2 ,4.8 ,15.5 ,32.5 ,"2,090 ",427100,,10.4 
1400000US06037131020,06037131020,61.0 ,5.3,6.2 ,"50,243 ","5,698 ",50.7 ,3.4 ,11.1 ,34.8 ,"1,613 ",411700,,16.7 
1400000US06037131100,06037131100,59.4 ,2.8,8.0 ,"83,000 ","3,252 ",64.3 ,4.1 ,8.0 ,23.6 ,"1,063 ",525400,,4.2 
1400000US06037131200,06037131200,64.1 ,3.7,4.4 ,"81,600 ","3,429 ",61.9 ,3.8 ,11.7 ,22.6 ,"1,229 ",433500,,5.7 
1400000US06037131300,06037131300,62.3 ,5.5,5.4 ,"66,958 ","4,902 ",48.8 ,2.4 ,12.7 ,36.1 ,"1,220 ",416800,,12.7 
1400000US06037131400,06037131400,60.3 ,7.1,8.2 ,"57,344 ","5,897 ",48.1 ,6.5 ,15.9 ,29.5 ,"1,913 ",393800,,7.6 
1400000US06037131600,06037131600,71.3 ,7.3,10.6 ,"69,231 ","5,494 ",54.2 ,3.2 ,12.0 ,30.6 ,"1,500 ",452200,,14.6 
1400000US06037131701,06037131701,70.5 ,4.7,9.2 ,"55,436 ","4,541 ",47.5 ,6.9 ,21.4 ,24.2 ,"1,757 ",393500,,12.0 
1400000US06037131702,06037131702,59.5 ,5.7,6.3 ,"57,807 ","3,751 ",50.5 ,5.8 ,12.9 ,30.8 ,"1,201 ",425900,,8.9 
1400000US06037131800,06037131800,64.4 ,3.6,8.7 ,"49,917 ","5,341 ",46.1 ,3.2 ,14.9 ,35.8 ,"1,643 ",420700,,14.7 
1400000US06037131900,06037131900,65.3 ,5.3,5.3 ,"57,540 ","4,210 ",58.1 ,3.3 ,9.2 ,29.4 ,"1,359 ",444000,,12.5 
1400000US06037132001,06037132001,61.0 ,4.1,7.5 ,"62,988 ","3,202 ",65.9 ,3.4 ,8.0 ,22.7 ,"1,166 ",524700,,7.2 
1400000US06037132002,06037132002,68.2 ,7.2,6.3 ,"69,000 ","3,299 ",65.4 ,2.8 ,7.8 ,24.0 ,"1,101 ",517000,,14.1 
1400000US06037132101,06037132101,61.1 ,5.3,9.6 ,"58,949 ","4,259 ",55.8 ,7.3 ,8.8 ,28.1 ,"1,587 ",462900,,13.3 
1400000US06037132102,06037132102,58.3 ,5.8,8.0 ,"51,551 ","5,310 ",59.1 ,4.9 ,11.0 ,25.0 ,"2,086 ",431000,,20.8 
1400000US06037132300,06037132300,54.7 ,6,9.1 ,"32,591 ","6,494 ",53.6 ,3.5 ,11.9 ,31.0 ,"2,399 ",434900,,19.7 
1400000US06037132501,06037132501,56.6 ,2.4,9.9 ,"53,850 ","3,763 ",56.5 ,3.2 ,11.2 ,29.1 ,"1,162 ",370700,,16.0 
1400000US06037132502,06037132502,61.3 ,6.2,4.0 ,"54,732 ","3,672 ",59.1 ,3.7 ,9.5 ,27.7 ,"1,328 ",341700,,13.5 
1400000US06037132700,06037132700,62.4 ,4.9,9.2 ,"50,246 ","4,912 ",62.6 ,2.9 ,6.1 ,28.4 ,"1,509 ",459300,,21.1 
1400000US06037132900,06037132900,57.5 ,5.5,7.2 ,"57,330 ","3,461 ",73.6 ,3.0 ,8.1 ,15.3 ,"1,329 ",609400,,6.4 
1400000US06037133000,06037133000,58.8 ,7.3,8.8 ,"64,338 ","4,449 ",54.3 ,3.3 ,11.6 ,30.8 ,"1,263 ",404800,,6.9 
1400000US06037133100,06037133100,66.9 ,3.7,11.0 ,"55,688 ","5,446 ",63.0 ,4.0 ,9.1 ,23.9 ,"2,116 ",492300,,8.6 
1400000US06037134001,06037134001,68.5 ,5.1,5.3 ,"43,953 ","3,765 ",44.2 ,3.3 ,11.8 ,40.7 ,955 ,451800,,20.3 
1400000US06037134002,06037134002,57.8 ,4.9,6.9 ,"52,813 ","3,372 ",44.8 ,3.2 ,15.3 ,36.7 ,"1,045 ",493200,,7.0 
1400000US06037134101,06037134101,62.8 ,4.4,7.8 ,"61,569 ","4,922 ",39.7 ,3.8 ,26.0 ,30.5 ,"1,479 ",522800,,5.8 
1400000US06037134103,06037134103,71.5 ,7.2,6.5 ,"60,089 ","4,193 ",51.9 ,5.2 ,17.9 ,25.0 ,"1,334 ",430600,,14.7 
1400000US06037134104,06037134104,65.0 ,4,9.1 ,"62,721 ","4,322 ",39.3 ,6.4 ,28.3 ,26.0 ,"1,395 ",451100,,13.3 
1400000US06037134201,06037134201,63.6 ,4.5,5.8 ,"61,500 ","4,270 ",52.0 ,2.9 ,13.6 ,31.5 ,"1,231 ",428100,,23.4 
1400000US06037134302,06037134302,66.9 ,3.1,6.6 ,"82,442 ","3,732 ",67.1 ,3.3 ,15.3 ,14.3 ,"1,267 ",503800,,2.8 
1400000US06037134303,06037134303,55.7 ,2.5,4.4 ,"72,857 ","5,057 ",56.7 ,3.0 ,15.6 ,24.7 ,"1,838 ",385500,,8.9 
1400000US06037134304,06037134304,64.5 ,11,4.4 ,"95,304 ","2,882 ",59.0 ,4.3 ,18.7 ,18.0 ,953 ,474000,,10.7 
1400000US06037134305,06037134305,69.3 ,3.6,14.5 ,"30,026 ","3,847 ",39.7 ,3.1 ,10.4 ,46.8 ,"1,076 ",0,,43.9 
1400000US06037134306,06037134306,63.7 ,4.4,5.0 ,"61,315 ","3,498 ",47.6 ,8.5 ,17.6 ,26.3 ,"1,244 ",411400,,16.7 
1400000US06037134421,06037134421,59.3 ,3.4,6.4 ,"114,125 ","3,941 ",79.6 ,1.8 ,11.9 ,6.7 ,"1,400 ",707100,,4.5 
1400000US06037134422,06037134422,55.4 ,1.7,5.4 ,"81,756 ","4,684 ",70.6 ,3.6 ,16.2 ,9.6 ,"1,598 ",581500,,7.9 
1400000US06037134423,06037134423,66.6 ,1.8,3.0 ,"75,929 ","3,414 ",75.2 ,2.5 ,14.5 ,7.8 ,"1,269 ",641600,,4.1 
1400000US06037134424,06037134424,70.1 ,5.2,2.7 ,"166,250 ","2,887 ",76.2 ,1.7 ,16.7 ,5.4 ,951 ,871500,,0.0 
1400000US06037134520,06037134520,58.9 ,5.4,6.9 ,"38,167 ","5,453 ",47.4 ,3.0 ,7.8 ,41.8 ,"1,935 ",254700,,25.1 
1400000US06037134521,06037134521,62.2 ,6.9,8.4 ,"25,288 ","3,126 ",41.0 ,1.5 ,3.0 ,54.5 ,744 ,412500,,46.1 
1400000US06037134522,06037134522,60.8 ,3.7,10.0 ,"40,392 ","3,954 ",45.0 ,5.3 ,7.3 ,42.4 ,"1,327 ",378400,,26.7 
1400000US06037134710,06037134710,60.9 ,7.6,5.7 ,"37,615 ","5,287 ",47.9 ,3.7 ,11.9 ,36.5 ,"1,606 ",396300,,26.4 
1400000US06037134720,06037134720,62.6 ,5.1,11.1 ,"52,577 ","4,594 ",47.2 ,6.9 ,17.7 ,28.2 ,"1,642 ",373400,,14.7 
1400000US06037134800,06037134800,61.9 ,6.3,7.6 ,"64,375 ","5,949 ",54.9 ,3.9 ,13.0 ,28.2 ,"1,903 ",437800,,7.8 
1400000US06037134901,06037134901,69.3 ,8.5,9.3 ,"58,902 ","3,069 ",70.0 ,4.7 ,7.6 ,17.7 ,"1,176 ",488000,,13.7 
1400000US06037134903,06037134903,57.3 ,6.4,10.9 ,"52,143 ","4,216 ",47.7 ,8.8 ,18.1 ,25.4 ,"2,138 ",0,,9.5 
1400000US06037134904,06037134904,74.8 ,6.8,10.1 ,"37,226 ","4,338 ",56.6 ,4.4 ,9.6 ,29.4 ,"1,451 ",431300,,20.9 
1400000US06037134905,06037134905,58.1 ,5.6,8.4 ,"85,455 ","2,819 ",67.7 ,9.1 ,12.6 ,10.6 ,"1,774 ",637500,,7.4 
1400000US06037135102,06037135102,60.1 ,6.6,8.7 ,"73,417 ","3,513 ",73.9 ,3.7 ,10.5 ,11.9 ,"1,231 ",577200,,14.7 
1400000US06037135111,06037135111,65.3 ,0.7,9.9 ,"77,679 ","2,967 ",69.5 ,4.3 ,10.2 ,16.0 ,"1,184 ",495300,,9.1 
1400000US06037135113,06037135113,62.3 ,4.9,1.0 ,"67,596 ","2,795 ",59.0 ,9.6 ,18.8 ,12.6 ,"1,457 ",173700,,13.2 
1400000US06037135114,06037135114,58.6 ,4.4,7.3 ,"43,648 ","4,445 ",57.2 ,5.2 ,26.9 ,10.7 ,"2,689 ",394000,,9.1 
1400000US06037135201,06037135201,56.8 ,4.4,7.0 ,"74,919 ","2,620 ",75.9 ,3.4 ,11.3 ,9.4 ,917 ,526200,,10.6 
1400000US06037135202,06037135202,55.1 ,6.2,7.2 ,"74,615 ","4,255 ",77.3 ,3.1 ,10.9 ,8.7 ,"1,507 ",551700,,3.9 
1400000US06037135203,06037135203,76.4 ,5.1,10.1 ,"88,100 ","7,055 ",77.1 ,2.1 ,12.0 ,8.8 ,"2,504 ",588800,,2.4 
1400000US06037137000,06037137000,52.9 ,1.6,6.2 ,"82,083 ","4,199 ",66.9 ,5.9 ,16.1 ,11.1 ,"2,523 ",389100,,5.7 
1400000US06037137103,06037137103,63.4 ,4.2,3.0 ,"108,214 ","2,717 ",82.5 ,3.0 ,5.4 ,9.1 ,"1,085 ",631200,,4.9 
1400000US06037137104,06037137104,46.2 ,7.1,6.3 ,"75,603 ","5,270 ",70.6 ,5.5 ,12.4 ,11.5 ,"2,339 ",599000,,5.7 
1400000US06037137201,06037137201,56.3 ,3,13.4 ,"126,435 ","2,264 ",84.1 ,2.7 ,7.9 ,5.3 ,807 ,793200,,2.8 
1400000US06037137301,06037137301,70.1 ,4.2,5.1 ,"111,726 ","4,338 ",83.6 ,1.9 ,7.7 ,6.8 ,"1,606 ",726700,,6.0 
1400000US06037137302,06037137302,64.1 ,6.2,5.7 ,"107,739 ","4,157 ",83.6 ,2.9 ,5.5 ,8.0 ,"1,707 ",681900,,3.4 
1400000US06037137401,06037137401,65.5 ,2.2,8.8 ,"111,146 ","5,364 ",82.0 ,4.8 ,6.2 ,7.0 ,"2,151 ",825500,,1.9 
1400000US06037137402,06037137402,63.7 ,6.1,3.3 ,"67,363 ","4,124 ",73.6 ,5.6 ,8.9 ,11.9 ,"1,820 ",942300,,5.7 
1400000US06037137501,06037137501,59.7 ,1.1,8.7 ,"92,791 ","4,202 ",81.7 ,4.5 ,5.8 ,8.0 ,"2,023 ",687600,,3.4 
1400000US06037137502,06037137502,67.4 ,5.4,1.8 ,"149,028 ","1,939 ",86.1 ,3.1 ,4.9 ,5.9 ,724 ,"1,000,000+",,0.6 
1400000US06037137504,06037137504,67.8 ,2.3,7.4 ,"119,297 ","4,484 ",85.6 ,2.5 ,5.7 ,6.2 ,"1,879 ",798100,,1.5 
1400000US06037138000,06037138000,58.2 ,10,3.2 ,"66,615 ","4,767 ",73.6 ,5.0 ,6.6 ,14.8 ,"2,185 ",536500,,13.2 
1400000US06037139001,06037139001,60.9 ,3.7,14.7 ,"49,862 ","5,175 ",74.0 ,4.8 ,7.4 ,13.8 ,"2,433 ",516200,,10.0 
1400000US06037139200,06037139200,66.8 ,4.9,5.7 ,"105,082 ","4,462 ",81.6 ,3.6 ,6.7 ,8.1 ,"1,712 ",637600,,9.4 
1400000US06037139301,06037139301,63.7 ,6.3,6.8 ,"50,634 ","4,422 ",60.9 ,9.6 ,9.3 ,20.2 ,"2,079 ",335000,,13.4 
1400000US06037139302,06037139302,60.8 ,3.9,9.0 ,"48,869 ","4,186 ",63.7 ,6.9 ,7.5 ,21.9 ,"2,011 ",359300,,23.8 
1400000US06037139303,06037139303,41.5 ,9.3,6.0 ,"43,139 ","2,645 ",71.1 ,5.1 ,6.9 ,16.9 ,"1,308 ",435300,,21.5 
1400000US06037139401,06037139401,56.2 ,4.7,18.3 ,"93,480 ","2,851 ",87.7 ,1.5 ,4.2 ,6.6 ,983 ,858700,,12.3 
1400000US06037139402,06037139402,61.4 ,4.2,7.7 ,"55,136 ","3,007 ",82.8 ,1.6 ,5.1 ,10.5 ,"1,247 ",658700,,4.8 
1400000US06037139502,06037139502,59.0 ,5.9,6.4 ,"37,091 ","4,657 ",80.3 ,3.9 ,5.7 ,10.1 ,"2,617 ",348500,,14.1 
1400000US06037139503,06037139503,66.1 ,4.4,9.1 ,"51,442 ","3,476 ",81.3 ,3.8 ,4.3 ,10.6 ,"1,854 ",398600,,16.1 
1400000US06037139504,06037139504,58.9 ,2.8,6.2 ,"87,185 ","4,633 ",83.2 ,4.0 ,6.4 ,6.4 ,"2,273 ","1,000,000+",,2.4 
1400000US06037139600,06037139600,51.2 ,2.8,4.5 ,"125,769 ","4,920 ",87.8 ,2.1 ,5.9 ,4.2 ,"2,016 ",979700,,4.2 
1400000US06037139701,06037139701,65.9 ,0,5.2 ,"153,795 ","6,250 ",89.2 ,1.3 ,4.5 ,5.0 ,"2,381 ","1,000,000+",,4.1 
1400000US06037139702,06037139702,56.6 ,2.6,0.0 ,"132,625 ","2,943 ",87.2 ,1.7 ,5.0 ,6.1 ,"1,028 ","1,000,000+",,3.6 
1400000US06037139703,06037139703,56.0 ,5.6,4.4 ,"130,435 ","3,539 ",90.2 ,1.3 ,4.2 ,4.3 ,"1,330 ","1,000,000+",,3.4 
1400000US06037139801,06037139801,67.1 ,9.4,9.1 ,"151,250 ","3,865 ",86.5 ,2.3 ,6.0 ,5.2 ,"1,405 ","1,000,000+",,7.2 
1400000US06037139802,06037139802,68.4 ,9,12.3 ,"53,607 ","4,066 ",78.2 ,5.4 ,7.5 ,8.9 ,"2,418 ",617700,,12.4 
1400000US06037141101,06037141101,69.1 ,7.5,11.6 ,"87,404 ","2,869 ",81.4 ,5.2 ,6.0 ,7.4 ,"1,450 ",910300,,3.9 
1400000US06037141102,06037141102,74.1 ,5.8,9.8 ,"54,426 ","3,707 ",75.9 ,7.1 ,6.5 ,10.5 ,"2,024 ",615200,,5.7 
1400000US06037141201,06037141201,72.0 ,5.5,7.3 ,"79,890 ","2,800 ",83.7 ,4.3 ,5.1 ,6.9 ,"1,504 ",958700,,3.7 
1400000US06037141202,06037141202,76.0 ,4.6,7.1 ,"68,583 ","5,504 ",76.8 ,5.9 ,8.4 ,8.9 ,"3,080 ",762600,,8.5 
1400000US06037141302,06037141302,75.3 ,4.2,5.7 ,"52,227 ","3,089 ",77.5 ,6.2 ,7.7 ,8.6 ,"1,784 ",359900,,13.8 
1400000US06037141303,06037141303,59.2 ,4.2,5.2 ,"61,209 ","2,738 ",81.6 ,4.3 ,6.3 ,7.8 ,"1,525 ",711700,,12.9 
1400000US06037141304,06037141304,51.5 ,3,6.6 ,"97,063 ","4,412 ",83.8 ,3.6 ,5.7 ,6.9 ,"2,078 ",944000,,8.2 
1400000US06037141400,06037141400,68.8 ,2.1,5.5 ,"127,250 ","2,984 ",88.5 ,1.4 ,5.5 ,4.6 ,"1,166 ","1,000,000+",,1.9 
